Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
5197,A Lesson Before Dying,Ernest J. Gaines,"Gaines, Ernest J.",,"=""0375702709""","=""9780375702709""",0,3.98,Vintage,Paperback,256,1993,1993,,2021/05/26,"smalll-town-summer, to-read","smalll-town-summer (#6), to-read (#102)",to-read,,,,0,0
6948436,Little Bee,Chris Cleave,"Cleave, Chris",,"=""1416589643""","=""9781416589648""",0,3.72,Simon & Schuster,Paperback,271,2010,2008,,2021/05/26,"smalll-town-summer, to-read","smalll-town-summer (#5), to-read (#101)",to-read,,,,0,0
40389231,Cold Sassy Tree,Olive Ann Burns,"Burns, Olive Ann",,"=""0547416121""","=""9780547416120""",0,4.02,Mariner Books,Kindle Edition,405,2007,1984,,2021/05/26,"smalll-town-summer, to-read","smalll-town-summer (#4), to-read (#100)",to-read,,,,0,0
175675,Ragtime,E.L. Doctorow,"Doctorow, E.L.",,"=""0812978188""","=""9780812978186""",0,3.89,Random House,Paperback,320,2010,1975,,2021/05/26,"smalll-town-summer, to-read","smalll-town-summer (#1), to-read (#99)",to-read,,,,0,0
53215250,The Dangers of Smoking in Bed,Mariana Enríquez,"Enríquez, Mariana",Megan McDowell,"=""0593134079""","=""9780593134078""",0,3.80,Hogarth,Hardcover,208,2021,2009,,2021/05/26,to-read,to-read (#98),to-read,,,,0,0
159666,"The Birchbark House (Birchbark House, #1)",Louise Erdrich,"Erdrich, Louise",,"=""0786814543""","=""9780786814541""",4,4.04,Hyperion Books for Children,Paperback,244,2002,1999,,2021/05/25,childrens-literature,childrens-literature (#5),read,,,,1,0
52845775,Minor Feelings: An Asian American Reckoning,Cathy Park Hong,"Hong, Cathy Park",,"=""1984820362""","=""9781984820365""",4,4.19,One World,Hardcover,209,2020,2020,2021/05/17,2021/05/17,"asian-lit, colonialism, essays, nonfiction, memoir, wow, relatable, metaphors, i-vibe-w-the-writing, race, i-cried","asian-lit (#7), colonialism (#3), essays (#1), nonfiction (#20), memoir (#1), wow (#46), relatable (#7), metaphors (#6), i-vibe-w-the-writing (#14), race (#8), i-cried (#12)",read,,,"Fav essays: United, The End of White Innocence, An Education<br/>not really into ""Stand Up"" and ""Bad English"" and ""a portrait of an artist""",1,0
32920226,"Sing, Unburied, Sing",Jesmyn Ward,"Ward, Jesmyn",,"=""""","=""""",2,4.00,Scribner,Hardcover,285,2017,2017,2021/05/04,2021/05/13,"assigned-reading, ghosts, larger-than-life, magical-realism, messed-up-relationships, family, flat-characters, modern-classics, race, class, i-cried","assigned-reading (#19), ghosts (#1), larger-than-life (#2), magical-realism (#3), messed-up-relationships (#5), family (#11), flat-characters (#10), modern-classics (#4), race (#6), class (#2), i-cried (#11)",read,,,,1,0
31373633,And Every Morning the Way Home Gets Longer and Longer,Fredrik Backman,"Backman, Fredrik",Alice Menzies,"=""1501160575""","=""9781501160578""",3,4.33,Atria Books,Kindle Edition,97,2016,2015,2020/08/27,2020/08/27,"confusing, childrens-literature, i-vibe-w-the-writing, good, i-cried","confusing (#2), childrens-literature (#2), i-vibe-w-the-writing (#10), good (#14), i-cried (#10)",read,,,,1,0
25883848,The Hating Game,Sally  Thorne,"Thorne, Sally",,"=""""","=""""",3,3.86,William Morrow Paperbacks,ebook,387,2016,2016,2020/06/06,2020/06/06,"cool-concept-bad-execution, funny-and-ish, hyped, romance, contemporary, i-cried","cool-concept-bad-execution (#5), funny-and-ish (#9), hyped (#21), romance (#19), contemporary (#1), i-cried (#9)",read,,,,1,0
21853621,The Nightingale,Kristin Hannah,"Hannah, Kristin",,"=""0312577222""","=""9780312577223""",3,4.64,St. Martin's Press,Hardcover,440,2015,2015,2019/12/12,2019/12/12,"family, historical, not-really-romantic, wtf, played-with-my-feelings, wwii, war, resistance, i-cried","family (#3), historical (#9), not-really-romantic (#4), wtf (#13), played-with-my-feelings (#1), wwii (#1), war (#1), resistance (#1), i-cried (#8)",read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",4,4.57,Scholastic,Paperback,734,2002,2000,2016/01/01,2016/03/10,i-cried,i-cried (#4),read,,,,1,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",5,4.39,Alfred A. Knopf,Kindle Edition,592,2006,2005,,2016/03/10,"recommend, favorites, modern-classics, historical, i-cried","recommend (#6), favorites (#5), modern-classics (#2), historical (#13), i-cried (#2)",read,,,,1,0
6149,"Beloved (Beloved Trilogy, #1)",Toni Morrison,"Morrison, Toni",,"=""""","=""9781400033416""",4,3.97,Vintage,Paperback,325,2004,1987,2019/05/04,2019/05/04,"historical, classics, magical-realism, contemporary, dark, family, favorites, played-with-my-feelings, race, on-life-and-living, larger-than-life, ghosts, i-cried","historical (#3), classics (#4), magical-realism (#2), contemporary (#3), dark (#21), family (#10), favorites (#16), played-with-my-feelings (#4), race (#5), on-life-and-living (#39), larger-than-life (#1), ghosts (#2), i-cried (#1)",read,,,"1st reading, dnfed. got through half of part 2 or something. ""shelved as boring, abandoned, classics, disappointed, dnf, dragged on, historical, liked it before it got boring, magical realism read"" Pretty rude of me. ",2,0
8852,Macbeth,William Shakespeare,"Shakespeare, William","Folger Shakespeare Library, Barbara A. Mowat, Paul Werstine","=""0743477103""","=""9780743477109""",0,3.89,Simon & Schuster,Mass Market Paperback,249,2013,1623,,2021/05/25,to-read,to-read (#97),to-read,,,,0,0
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",0,4.31,Alfred A. Knopf,Hardcover,477,2013,2013,,2021/05/21,to-read,to-read (#96),to-read,,,,1,0
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.40,Vintage,Kindle Edition,52,2014,2012,,2021/05/21,to-read,to-read (#95),to-read,,,,0,0
33606119,Why I'm No Longer Talking to White People About Race,Reni Eddo-Lodge,"Eddo-Lodge, Reni",,"=""140887055X""","=""9781408870556""",0,4.38,Bloomsbury Circus,Hardcover,249,2017,2017,,2021/05/21,"to-read, race","to-read (#94), race (#9)",to-read,,,,0,0
28494833,Draupadi,Mahasweta Devi,"Devi, Mahasweta",Gayatri Chakravorty Spivak,"=""""","=""""",0,4.35,,Paperback,22,1981,,,2021/05/21,to-read,to-read (#93),to-read,,,,0,0
55801220,The First Day of Spring,Nancy Tucker,"Tucker, Nancy",,"=""0593191560""","=""9780593191569""",0,3.91,Riverhead Books,Hardcover,352,2021,2021,,2021/05/20,to-read,to-read (#92),to-read,,,,0,0
90894,Dictee,Theresa Hak Kyung Cha,"Cha, Theresa Hak Kyung",,"=""0520231120""","=""9780520231122""",0,4.03,University of California Press,Paperback,179,2001,1982,,2021/05/20,to-read,to-read (#91),to-read,,,,0,0
529075,A Heart So White,Javier Marías,"Marías, Javier",Margaret Jull Costa,"=""0811215059""","=""9780811215053""",0,4.02,New Directions,Paperback,280,2002,1992,,2021/05/17,to-read,to-read (#90),to-read,,,,0,0
17347634,"Me Before You (Me Before You, #1)",Jojo Moyes,"Moyes, Jojo",,"=""0670026603""","=""9780670026609""",4,4.26,Pamela Dorman Books,Hardcover,369,2012,2012,,2021/05/15,,,read,,,,1,0
13583271,Time of White Horses,Ibrahim Nasrallah,"Nasrallah, Ibrahim",Nancy Roberts,"=""977416489X""","=""9789774164897""",0,4.43,Oxford University Press,Hardcover,634,2012,2007,,2021/05/15,to-read,to-read (#89),to-read,,,,0,0
669780,Season of Migration to the North,Tayeb Salih,"Salih, Tayeb",Denys Johnson-Davies,"=""0435900668""","=""9780435900663""",0,3.72,Heinemann,Paperback,176,1970,1966,,2021/05/15,to-read,to-read (#87),to-read,,,,0,0
19288043,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""0307588378""","=""9780307588371""",4,4.14,Ballantine Books,Paperback,415,2014,2012,2019/11/02,2019/11/01,"dark, messed-up, what-did-i-just-read, doesnt-deserve-the-hype, would-almost-recommend, messed-up-relationships, favorites, domestic-thriller","dark (#13), messed-up (#7), what-did-i-just-read (#44), doesnt-deserve-the-hype (#20), would-almost-recommend (#2), messed-up-relationships (#1), favorites (#11), domestic-thriller (#2)",read,,,,1,0
174467,Word and Object,Willard Van Orman Quine,"Quine, Willard Van Orman",,"=""0262670011""","=""9780262670012""",0,4.01,MIT Press,Paperback,309,1964,1960,,2021/05/10,to-read,to-read (#85),to-read,,,,0,0
34523174,"Into the Drowning Deep (Rolling in the Deep, #1)",Mira Grant,"Grant, Mira",,"=""0316379409""","=""9780316379403""",1,3.95,Orbit,Hardcover,448,2017,2017,,2020/08/11,"disability, badly-paced, bad-writing, yawn, cool-concept-bad-execution, cringe, disappointed, dragged-on, flat-characters, hyped, lgbt, science-fiction, dnf","disability (#3), badly-paced (#4), bad-writing (#4), yawn (#9), cool-concept-bad-execution (#9), cringe (#9), disappointed (#19), dragged-on (#15), flat-characters (#8), hyped (#26), lgbt (#21), science-fiction (#2), dnf (#17)",read,,,,2,0
33544543,The Sad Part Was,Prabda Yoon,"Yoon, Prabda",Mui Poopoksakul,"=""1911284061""","=""9781911284062""",0,3.71,Tilted Axis Press,Paperback,189,2017,2000,,2021/05/03,to-read,to-read (#84),to-read,,,,0,0
24780,"The Book of Three (The Chronicles of Prydain, #1)",Lloyd Alexander,"Alexander, Lloyd",,"=""0805080481""","=""9780805080483""",0,3.98,Square Fish,Paperback,224,2006,1964,,2021/04/12,"to-read, recommended-to-me","to-read (#83), recommended-to-me (#7)",to-read,,,,0,0
7763,The Joy Luck Club,Amy Tan,"Tan, Amy",,"=""""","=""""",3,3.97,Penguin (Non-Classics),Paperback,288,2006,1989,2019/01/15,2019/08/21,"asian-lit, assigned-reading, classics, flat-characters, on-life-and-living, family, many-characters","asian-lit (#2), assigned-reading (#11), classics (#8), flat-characters (#3), on-life-and-living (#34), family (#1), many-characters (#5)",read,,,"ogey, so I thot ab it and its been 2 years since I read it, and even though the characters aren't very distinguishable, I think a lot of the stories have heart and are moving. I still remember some of them and its been a while. I had my mom read it too. So I don't think its 1 star. Probs like 3.5-4, but that's probably nostalgia speaking.",1,0
38787,Pedro Páramo,Juan Rulfo,"Rulfo, Juan","Susan Sontag, Margaret Sayers Peden","=""0802133908""","=""9780802133908""",0,4.06,Grove Press,Paperback,128,1994,1955,,2021/03/24,to-read,to-read (#81),to-read,,,,0,0
11334,Song of Solomon,Toni Morrison,"Morrison, Toni",,"=""140003342X""","=""9781400033423""",0,4.15,Vintage,Paperback,338,2004,1977,,2021/03/17,to-read,to-read (#80),to-read,,,,0,0
54304210,The Barbizon: The Hotel That Set Women Free,Paulina Bren,"Bren, Paulina",,"=""1982123893""","=""9781982123895""",0,3.67,Simon & Schuster,Hardcover,336,2021,2021,,2021/03/06,to-read,to-read (#79),to-read,,,,0,0
7186,La dame aux camélias,Alexandre Dumas fils,"fils, Alexandre Dumas",David Coward,"=""0192836382""","=""9780192836380""",0,4.04,Oxford University Press,Paperback,256,2000,1848,,2021/02/25,to-read,to-read (#78),to-read,,,,0,0
77103,The Glass Palace,Amitav Ghosh,"Ghosh, Amitav",,"=""0375758771""","=""9780375758775""",0,4.00,Random House Trade Paperbacks,Paperback,486,2002,2000,,2020/12/24,to-read,to-read (#77),to-read,,,,0,0
48037,Carmilla,J. Sheridan Le Fanu,"Fanu, J. Sheridan Le",Karl Wurf,"=""0809510839""","=""9780809510832""",0,3.87,Wildside Press,Paperback,108,2000,1872,,2020/12/22,to-read,to-read (#76),to-read,,,,0,0
18839,Orlando,Virginia Woolf,"Woolf, Virginia","Sandra M. Gilbert, Brenda Lyons","=""0141184272""","=""9780141184272""",0,3.87,Modern Classics,Paperback,336,2000,1928,,2020/12/22,to-read,to-read (#75),to-read,,,,0,0
337113,The Tenant of Wildfell Hall,Anne Brontë,"Brontë, Anne",Stevie Davies,"=""0140434747""","=""9780140434743""",0,4.03,Penguin Books,Paperback,576,1996,1848,,2020/12/08,to-read,to-read (#74),to-read,,,,0,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2012/01/01,2016/03/11,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,2016/01/01,2016/03/10,,,read,,,,1,0
138247,Midsummer,Derek Walcott,"Walcott, Derek",,"=""0374518637""","=""9780374518639""",0,4.07,Farrar Straus & Giroux,Paperback,72,1984,1984,,2020/11/13,to-read,to-read (#73),to-read,,,,0,0
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,"=""""","=""""",3,3.72,Vintage,Paperback,288,1991,1930,2020/09/06,2020/08/24,"uhhh, assigned-reading","uhhh (#3), assigned-reading (#15)",read,,,,1,0
203220,Les Fleurs du Mal,Charles Baudelaire,"Baudelaire, Charles","Richard Howard, Cyril Scott, Odilon Redon, Nydia Lamarque","=""0879234628""","=""9780879234621""",0,4.20,David R. Godine Publisher,Paperback,365,1983,1857,,2020/09/23,to-read,to-read (#72),to-read,,,,0,0
42046112,Recursion,Blake Crouch,"Crouch, Blake",,"=""1524759783""","=""9781524759780""",0,4.17,Crown,Hardcover,329,2019,2019,2020/09/15,2020/06/13,"confusing, disappointed, dnf, hyped, meh, read-a-third-of-it","confusing (#3), disappointed (#18), dnf (#16), hyped (#25), meh (#40), read-a-third-of-it (#6)",read,,,,1,0
51791252,The Vanishing Half,Brit Bennett,"Bennett, Brit",,"=""0525536299""","=""9780525536291""",0,4.13,Riverhead Books,Hardcover,343,2020,2020,,2020/09/05,to-read,to-read (#71),to-read,,,,0,0
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""0525620788""","=""9780525620785""",0,3.67,Del Rey,Hardcover,320,2020,2020,,2020/09/05,to-read,to-read (#70),to-read,,,,0,0
44890081,My Dark Vanessa,Kate Elizabeth Russell,"Russell, Kate Elizabeth",,"=""006294150X""","=""9780062941503""",0,4.10,William Morrow,Hardcover,373,2020,2020,,2020/09/05,to-read,to-read (#69),to-read,,,,0,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",4,4.13,Random House: Modern Library,Paperback,272,2004,1890,2019/03/03,2019/03/02,"thrilling, shes-perfect-to-me, dark, historical, what-did-i-just-read, classics, lgbt","thrilling (#12), shes-perfect-to-me (#11), dark (#11), historical (#2), what-did-i-just-read (#41), classics (#5), lgbt (#11)",read,,,,1,0
7090,The Soul of a New Machine,Tracy Kidder,"Kidder, Tracy",,"=""0316491977""","=""9780316491976""",0,4.12,Back Bay Books,Paperback,293,2000,1981,2020/08/24,2020/08/14,"nonfiction, dnf, ebook, got-boring, read-less-than-a-third","nonfiction (#18), dnf (#15), ebook (#6), got-boring (#12), read-less-than-a-third (#3)",read,,,,1,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",4,4.20,Bantam,Mass Market Paperback,283,1993,1947,2015/01/01,2016/03/11,,,read,,,,1,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""0152023984""","=""9780152023980""",2,4.33,"Harcourt, Inc.",Hardcover,96,2000,1943,2016/01/01,2016/03/10,"recommend, pedantic","recommend (#1), pedantic (#3)",read,,,,1,0
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",4,4.12,Harper,Mass Market Paperback,417,2003,1967,2020/08/05,2020/07/18,"read-a-third-of-it, reread-later, many-characters, atmospheric, classics, dragged-on, family, magical-realism, trippy, dnf","read-a-third-of-it (#5), reread-later (#7), many-characters (#3), atmospheric (#3), classics (#19), dragged-on (#11), family (#5), magical-realism (#1), trippy (#3), dnf (#14)",read,,,,1,0
451044,Odd Girls and Twilight Lovers: A History of Lesbian Life in Twentieth-Century America,Lillian Faderman,"Faderman, Lillian",,"=""0140171223""","=""9780140171228""",0,4.02,Penguin Books,Paperback,400,1992,1991,,2020/08/16,to-read,to-read (#68),to-read,,,,0,0
2369,The Great Bridge: The Epic Story of the Building of the Brooklyn Bridge,David McCullough,"McCullough, David",,"=""0743217373""","=""9780743217378""",0,4.25,Simon & Schuster,Hardcover,608,2001,1972,,2020/08/14,to-read,to-read (#67),to-read,,,,0,0
36642458,"Skyward (Skyward, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""1473217857""","=""9781473217850""",0,4.47,Gollancz,Hardcover,513,2018,2018,,2020/08/11,to-read,to-read (#66),to-read,,,,0,0
23887,The Autumn of the Patriarch,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""0060882867""","=""9780060882860""",0,3.87,Harper Perennial Modern Classics,Paperback,255,2006,1975,,2020/08/09,to-read,to-read (#65),to-read,,,,0,0
12873,Rebecca,Daphne du Maurier,"Maurier, Daphne du",Sally Beauman,"=""1844080382""","=""9781844080380""",5,4.25,Virago Modern Classics,Paperback,428,2003,1938,2020/07/01,2020/06/07,"classics, dark, dragged-on, lgbt, not-really-romantic, wow, slow-burn, domestic-thriller, would-almost-recommend, relatable, metaphors, atmospheric, suspense, favorites, messed-up-relationships, reread-later, obsessive, ebook","classics (#15), dark (#17), dragged-on (#10), lgbt (#13), not-really-romantic (#5), wow (#39), slow-burn (#1), domestic-thriller (#1), would-almost-recommend (#6), relatable (#1), metaphors (#2), atmospheric (#1), suspense (#1), favorites (#12), messed-up-relationships (#2), reread-later (#3), obsessive (#3), ebook (#3)",read,,,,2,0
76171,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Clarence Brown,"=""0140185852""","=""9780140185850""",0,3.88,Penguin Books,Paperback,256,1993,1924,,2020/07/04,to-read,to-read (#64),to-read,,,,0,0
22995,La casa de Bernarda Alba,Federico García Lorca,"Lorca, Federico García","Paola Bianco, Antonio Sobejano-Moran","=""1585101435""","=""9781585101436""",0,3.88,Focus,Paperback,96,1945,1930,,2020/08/05,to-read,to-read (#63),to-read,,,,0,0
7736182,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",,"=""142311339X""","=""9781423113393""",3,4.29,Disney-Hyperion Books,Hardcover,576,2010,2010,2012/01/01,2016/03/11,,,read,,,,1,0
8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,"Hillenbrand, Laura",,"=""1400064163""","=""9781400064168""",0,4.39,Random House,Hardcover,475,2010,2010,2017/11/01,2018/04/02,"wwii, reread-later","wwii (#2), reread-later (#8)",read,,,,2,0
113205,Heart of a Dog,Mikhail Bulgakov,"Bulgakov, Mikhail","Mirra Ginsburg, Михаил Афанасьевич Булгаков, Michail Bulgakov","=""0802150594""","=""9780802150592""",0,4.09,Grove Press,Paperback,123,1994,1925,,2020/07/20,to-read,to-read (#62),to-read,,,,0,0
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",1,3.31,HarperCollins,Hardcover,278,2015,2015,2018/03/01,2020/06/13,"modern-classics, disappointed, hyped","modern-classics (#3), disappointed (#15), hyped (#24)",read,,,,1,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,"Rowling, J.K.","Jack Thorne, John Tiffany","=""0540027340""","=""9780540027347""",2,3.47,"Little, Brown",Hardcover,343,2016,2016,2016/12/01,2020/07/20,hyped,hyped (#23),read,,,,1,0
